row_id,icd9_code,short_title,long_title
3016,8103,Ot cerv fusion post/post,"Other cervical fusion of the posterior column, posterior technique"
3017,8104,Drsl/drslumb fus ant/ant,"Dorsal and dorsolumbar fusion of the anterior column, anterior technique"
3018,8105,Drsl/dslmb fus post/post,"Dorsal and dorsolumbar fusion of the posterior column, posterior technique"
3019,8106,Lumb/lmbosac fus ant/ant,"Lumbar and lumbosacral fusion of the anterior column, anterior technique"
3020,8107,Lmb/lmbsac fus post/post,"Lumbar and lumbosacral fusion of the posterior column, posterior technique"
3021,8108,Lumb/lmbsac fus ant/post,"Lumbar and lumbosacral fusion of the anterior column, posterior technique"
3022,6712,Cervical biopsy NEC,Other cervical biopsy
3023,6719,Cervical dx procedur NEC,Other diagnostic procedures on cervix
3024,672,Conization of cervix,Conization of cervix
3025,6731,Cervical cyst marsupial,Marsupialization of cervical cyst
3026,6732,Cervical les cauterizat,Destruction of lesion of cervix by cauterization
3027,7309,Artif rupt membranes NEC,Other artificial rupture of membranes
3028,731,Surg induct labor NEC,Other surgical induction of labor
3029,7321,Int/comb version no extr,Internal and combined version without extraction
3030,7322,Int/comb version w extr,Internal and combined version with extraction
3031,733,Failed forceps,Failed forceps
3032,7903,Cl fx reduc-metacar/car,"Closed reduction of fracture without internal fixation, carpals and metacarpals"
3033,7904,Cl fx reduc-finger,"Closed reduction of fracture without internal fixation, phalanges of hand"
3034,7905,Cl fx reduc-femur,"Closed reduction of fracture without internal fixation, femur"
3035,7906,Cl fx reduc-tibia/fibula,"Closed reduction of fracture without internal fixation, tibia and fibula"
3036,7907,Cl fx reduc-metatar/tar,"Closed reduction of fracture without internal fixation, tarsals and metatarsals"
3037,7908,Cl fx reduc-toe,"Closed reduction of fracture without internal fixation, phalanges of foot"
3038,7909,Closed fx reduction NEC,"Closed reduction of fracture without internal fixation, other specified bone"
3039,7910,Cl fx reduc-int fix NOS,"Closed reduction of fracture with internal fixation, unspecified site"
3040,7911,Clos red-int fix humerus,"Closed reduction of fracture with internal fixation, humerus"
3041,7912,Cl red-int fix rad/ulna,"Closed reduction of fracture with internal fixation, radius and ulna"
3042,7913,Cl red-int fix metac/car,"Closed reduction of fracture with internal fixation, carpals and metacarpals"
3043,7914,Close red-int fix finger,"Closed reduction of fracture with internal fixation, phalanges of hand"
3044,7915,Closed red-int fix femur,"Closed reduction of fracture with internal fixation, femur"
3045,7916,Cl red-int fix tib/fibu,"Closed reduction of fracture with internal fixation, tibia and fibula"
3046,7917,Cl red-int fix metat/tar,"Closed reduction of fracture with internal fixation, tarsals and metatarsals"
3047,7918,Close red-int fix toe fx,"Closed reduction of fracture with internal fixation, phalanges of foot"
3048,7919,Cl fx reduc-int fix NEC,"Closed reduction of fracture with internal fixation, other specified bone"
3049,7920,Open fx reduction NOS,"Open reduction of fracture without internal fixation, unspecified site"
3050,7921,Open reduc-humerus fx,"Open reduction of fracture without internal fixation, humerus"
3051,7922,Open reduc-radius/uln fx,"Open reduction of fracture without internal fixation, radius and ulna"
3052,7923,Open reduc-metac/car fx,"Open reduction of fracture without internal fixation, carpals and metacarpals"
3053,7924,Open reduction-finger fx,"Open reduction of fracture without internal fixation, phalanges of hand"
3054,7925,Open reduction-femur fx,"Open reduction of fracture without internal fixation, femur"
3055,7926,Open reduc-tibia/fib fx,"Open reduction of fracture without internal fixation, tibia and fibula"
3056,7927,Open reduc-metat/tars fx,"Open reduction of fracture without internal fixation, tarsals and metatarsals"
3057,7928,Open reduction-toe fx,"Open reduction of fracture without internal fixation, phalanges of foot"
3058,7929,Open fx reduction NEC,"Open reduction of fracture without internal fixation, other specified bone"
3059,7930,Opn fx red w int fix NOS,"Open reduction of fracture with internal fixation, unspecified site"
3060,7931,Open red-int fix humerus,"Open reduction of fracture with internal fixation, humerus"
3061,7932,Op red-int fix rad/ulna,"Open reduction of fracture with internal fixation, radius and ulna"
3062,7933,Op red-int fix metac/car,"Open reduction of fracture with internal fixation, carpals and metacarpals"
3063,7934,Open red-int fix finger,"Open reduction of fracture with internal fixation, phalanges of hand"
3064,7935,Open reduc-int fix femur,"Open reduction of fracture with internal fixation, femur"
3065,7936,Op red-int fix tib/fibul,"Open reduction of fracture with internal fixation, tibia and fibula"
3066,7937,Op red-int fix metat/tar,"Open reduction of fracture with internal fixation, tarsals and metatarsals"
3067,8111,Ankle fusion,Ankle fusion
3068,8112,Triple arthrodesis,Triple arthrodesis
3069,8113,Subtalar fusion,Subtalar fusion
3070,8114,Midtarsal fusion,Midtarsal fusion
3071,8115,Tarsometatarsal fusion,Tarsometatarsal fusion
3072,8116,Metatarsophalangeal fus,Metatarsophalangeal fusion
3073,8117,Other fusion of foot,Other fusion of foot
3074,8118,Subtalr jt arthroereisis,Subtalar joint arthroereisis
3075,8120,Arthrodesis NOS,Arthrodesis of unspecified joint
3076,8121,Arthrodesis of hip,Arthrodesis of hip
3077,8122,Arthrodesis of knee,Arthrodesis of knee
3078,8123,Arthrodesis of shoulder,Arthrodesis of shoulder
3079,8124,Arthrodesis of elbow,Arthrodesis of elbow
3080,8125,Carporadial fusion,Carporadial fusion
3081,8126,Metacarpocarpal fusion,Metacarpocarpal fusion
3082,8127,Metacarpophalangeal fus,Metacarpophalangeal fusion
3083,8128,Interphalangeal fusion,Interphalangeal fusion
3084,8129,Arthrodesis NEC,Arthrodesis of other specified joints
3085,8130,Spinal refusion NOS,"Refusion of spine, not otherwise specified"
3086,8131,Refusion of atlas-axis,Refusion of atlas-axis spine
3087,8132,Refus oth cervcl ant/ant,"Refusion of other cervical spine, anterior column, anterior technique"
3088,8133,Refus oth cerv post/post,"Refusion of other cervical spine, posterior column, posterior technique"
3089,8134,Refus drs/drslmb ant/ant,"Refusion of dorsal and dorsolumbar spine, anterior column, anterior technique"
3090,6733,Cervical les cryotherapy,Destruction of lesion of cervix by cryosurgery
3091,6739,Cervical les destruc NEC,Other excision or destruction of lesion or tissue of cervix
3092,674,Amputation of cervix,Amputation of cervix
3093,6751,Transab cerclage cervix,Transabdominal cerclage of cervix
3094,734,Medical induction labor,Medical induction of labor
3095,7351,Manual rotat fetal head,Manual rotation of fetal head
3096,7359,Manual assist deliv NEC,Other manually assisted delivery
3097,736,Episiotomy,Episiotomy
3098,738,Fetal ops-facilitate del,Operations on fetus to facilitate delivery
3099,7391,Ext version-assist deliv,External version assisting delivery
3100,7392,Replace prolapsed cord,Replacement of prolapsed umbilical cord
3101,7393,Incis cx to assist deliv,Incision of cervix to assist delivery
3102,7394,Pubiotomy to assist del,Pubiotomy to assist delivery
3103,7938,Open reduct-int fix toe,"Open reduction of fracture with internal fixation, phalanges of foot"
3104,7939,Opn fx red w int fix NEC,"Open reduction of fracture with internal fixation, other specified bone"
3105,7940,Cls reduc-sep epiphy NOS,"Closed reduction of separated epiphysis, unspecified site"
3106,7941,Close red-humerus epiphy,"Closed reduction of separated epiphysis, humerus"
3107,7942,Cls red-radius/ul epiphy,"Closed reduction of separated epiphysis, radius and ulna"
3108,7945,Close reduc-femur epiphy,"Closed reduction of separated epiphysis, femur"
3109,7946,Cls red-tibia/fib epiphy,"Closed reduction of separated epiphysis, tibia and fibula"
3110,7949,Cls reduc-sep epiphy NEC,"Closed reduction of separated epiphysis, other specified bone"
3111,7950,Open red-sep epiphy NOS,"Open reduction of separated epiphysis, unspecified site"
3112,7951,Opn red-sep epiphy-humer,"Open reduction of separated epiphysis, humerus"
3113,7952,Op red-radius/uln epiphy,"Open reduction of separated epiphysis, radius and ulna"
3114,7955,Opn red-sep epiphy-femur,"Open reduction of separated epiphysis, femur"
3115,8135,Refus drs/drslmb pst/pst,"Refusion of dorsal and dorsolumbar spine, posterior column, posterior technique"
3116,8136,Refus lmb/lmbsac ant/ant,"Refusion of lumbar and lumbosacral spine, anterior column, anterior technique"
3117,8137,Refus lmb/lmbsac pst/pst,"Refusion of lumbar and lumbosacral spine, posterior column, posterior technique"
3118,8138,Refus lmb/lmbsc ant/post,"Refusion of lumbar and lumbosacral spine, anterior column, posterior technique"
3119,8139,Refusion of spine NEC,"Refusion of spine, not elsewhere classified"
3120,8140,"Repair of hip, NEC","Repair of hip, not elsewhere classified"
3121,8142,Five-in-one knee repair,Five-in-one repair of knee
3122,8143,Triad knee repair,Triad knee repair
3123,8144,Patellar stabilization,Patellar stabilization
3124,8145,Cruciate lig repair NEC,Other repair of the cruciate ligaments
3125,8146,Collaterl lig repair NEC,Other repair of the collateral ligaments
3126,8147,Other repair of knee,Other repair of knee
3127,8149,Other repair of ankle,Other repair of ankle
3128,8151,Total hip replacement,Total hip replacement
3129,8152,Partial hip replacement,Partial hip replacement
3130,8153,Revise hip replacemt NOS,"Revision of hip replacement, not otherwise specified"
3131,8154,Total knee replacement,Total knee replacement
3132,8155,Revise knee replace NOS,"Revision of knee replacement, not otherwise specified"
3133,8156,Total ankle replacement,Total ankle replacement
3134,8157,"Repl joint of foot, toe",Replacement of joint of foot and toe
3135,8159,Rev jt repl low ext NEC,"Revision of joint replacement of lower extremity, not elsewhere classified"
3136,6759,Oth rep int cervical os,Other repair of internal cervical os
3137,6761,Suture cervical lacerat,Suture of laceration of cervix
3138,6762,Cervical fistula repair,Repair of fistula of cervix
3139,7399,Ops assisting deliv NEC,Other operations assisting delivery
3140,740,Classical c-section,Classical cesarean section
3141,741,Low cervical c-section,Low cervical cesarean section
3142,742,Extraperitoneal c-sect,Extraperitoneal cesarean section
3143,743,Rem extratub ectop preg,Removal of extratubal ectopic pregnancy
3144,744,Cesarean section NEC,Cesarean section of other specified type
3145,8773,Intravenous pyelogram,Intravenous pyelogram
3146,8774,Retrograde pyelogram,Retrograde pyelogram
3147,8775,Percutaneous pyelogram,Percutaneous pyelogram
3148,8776,Retrogr cystourethrogram,Retrograde cystourethrogram
3149,8777,Cystogram NEC,Other cystogram
3150,8778,Ileal conduitogram,Ileal conduitogram
3151,8779,Urinary system x-ray NEC,Other x-ray of the urinary system
3152,8781,X-ray of gravid uterus,X-ray of gravid uterus
3153,8782,Gas hysterosalpingogram,Gas contrast hysterosalpingogram
3154,8783,Dye hysterosalpingogram,Opaque dye contrast hysterosalpingogram
3155,8784,Percutaneous hysterogram,Percutaneous hysterogram
3156,8785,Tube & uterus x-ray NEC,Other x-ray of fallopian tubes and uterus
3157,8789,Female genital x-ray NEC,Other x-ray of female genital organs
3158,8791,Contr semin vesiculogram,Contrast seminal vesiculogram
3159,8792,Prostat/sem ves xray NEC,Other x-ray of prostate and seminal vesicles
3160,8793,Contrast epididymogram,Contrast epididymogram
3161,8794,Contrast vasogram,Contrast vasogram
3162,8795,Epididymis/vas x-ray NEC,Other x-ray of epididymis and vas deferens
3163,8799,Male genital x-ray NEC,Other x-ray of male genital organs
3164,8801,C.A.T. scan of abdomen,Computerized axial tomography of abdomen
3165,8802,Abdominal tomography NEC,Other abdomen tomography
3166,8803,Abdominal wall sinogram,Sinogram of abdominal wall
3167,8804,Abdominal lymphangiogram,Abdominal lymphangiogram
3168,8809,Abdominal wall x-ray NEC,Other soft tissue x-ray of abdominal wall
3169,8811,Pelvic dye contrast xray,Pelvic opaque dye contrast radiography
3170,8812,Pelvic gas contrast xray,Pelvic gas contrast radiography
3171,8813,Periton pneumogram NEC,Other peritoneal pneumogram
3172,8814,Retroperiton fistulogram,Retroperitoneal fistulogram
3173,8815,Retroperiton pneumogram,Retroperitoneal pneumogram
3174,8816,Retroperitoneal xray NEC,Other retroperitoneal x-ray
3175,8819,Abdominal x-ray NEC,Other x-ray of abdomen
3176,8821,Skl xray-shoulder/up arm,Skeletal x-ray of shoulder and upper arm
3177,8822,Skel xray-elbow/forearm,Skeletal x-ray of elbow and forearm
3178,9461,Alcohol rehabilitation,Alcohol rehabilitation
3179,9462,Alcohol detoxification,Alcohol detoxification
3180,9463,Alcohol rehab/detox,Alcohol rehabilitation and detoxification
3181,9464,Drug rehabilitation,Drug rehabilitation
3182,9465,Drug detoxification,Drug detoxification
3183,9466,Drug rehab/detox,Drug rehabilitation and detoxification
3184,9467,Comb alcohol/drug rehab,Combined alcohol and drug rehabilitation
3185,9468,Comb alcohol/drug detox,Combined alcohol and drug detoxification
3186,9469,Comb alco/drug reha/deto,Combined alcohol and drug rehabilitation and detoxification
3187,8823,Skel xray-wrist & hand,Skeletal x-ray of wrist and hand
3188,8824,Skel xray-upper limb NOS,"Skeletal x-ray of upper limb, not otherwise specified"
3189,8825,Pelvimetry,Pelvimetry
3190,8826,Skel xray-pelvis/hip NEC,Other skeletal x-ray of pelvis and hip
3191,8827,Skel xray-thigh/knee/leg,"Skeletal x-ray of thigh, knee, and lower leg"
3192,8828,Skel xray-ankle & foot,Skeletal x-ray of ankle and foot
3193,8829,Skel xray-lower limb NOS,"Skeletal x-ray of lower limb, not otherwise specified"
3194,8831,Skeletal series x-ray,Skeletal series
3195,8832,Contrast arthrogram,Contrast arthrogram
3196,8833,Other skeletal x-ray,Other skeletal x-ray
3197,8834,Upper limb lymphangiogrm,Lymphangiogram of upper limb
3198,8835,Up limb sft tis xray NEC,Other soft tissue x-ray of upper limb
3199,8836,Lower limb lymphangiogrm,Lymphangiogram of lower limb
3200,8837,Lo limb sft tis xray NEC,Other soft tissue x-ray of lower limb
3201,8838,Other C.A.T. scan,Other computerized axial tomography
3202,8839,X-ray NEC and NOS,"X-ray, other and unspecified"
3203,8840,Contrast arteriogram NOS,"Arteriography using contrast material, unspecified site"
3204,8841,Contr cerebr arteriogram,Arteriography of cerebral arteries
3205,8842,Contrast aortogram,Aortography
3206,8843,Contr pulmon arteriogram,Arteriography of pulmonary arteries
3207,8844,Contr thor arteriogr NEC,Arteriography of other intrathoracic vessels
3208,8845,Contrast renal arteriogr,Arteriography of renal arteries
3209,8846,Contrast placentogram,Arteriography of placenta
3210,8847,Contr abd arteriogrm NEC,Arteriography of other intra-abdominal arteries
3211,8848,Contrast arteriogram-leg,Arteriography of femoral and other lower extremity arteries
3212,8849,Contrast arteriogram NEC,Arteriography of other specified sites
3213,8850,Angiocardiography NOS,"Angiocardiography, not otherwise specified"
3214,8851,Vena cav angiocardiogram,Angiocardiography of venae cavae
3215,8852,Rt heart angiocardiogram,Angiocardiography of right heart structures
3216,8853,Lt heart angiocardiogram,Angiocardiography of left heart structures
3217,8854,Rt & lt heart angiocard,Combined right and left heart angiocardiography
3218,8855,Coronar arteriogr-1 cath,Coronary arteriography using a single catheter
3219,8856,Coronar arteriogr-2 cath,Coronary arteriography using two catheters
3220,8857,Coronary arteriogram NEC,Other and unspecified coronary arteriography
3221,8858,Negatve-contr cardiogram,Negative-contrast cardiac roentgenography
3222,8859,Intraop cor flr vas angi,Intra-operative coronary fluorescence vascular angiography
3223,8860,Contrast phlebogram NOS,"Phlebography using contrast material, unspecified site"
3224,8861,Contr phlebogram-hd/neck,Phlebography of veins of head and neck using contrast material
3225,8862,Contr phlebogram-pulmon,Phlebography of pulmonary veins using contrast material
3226,8863,Thorac contr phlebog NEC,Phlebography of other intrathoracic veins using contrast material
3227,8864,Portal contr phlebogram,Phlebography of the portal venous system using contrast material
3228,8865,Abd contr phlebogram NEC,Phlebography of other Intra-Abdominal veins using contrast material
3229,8866,Contrast phlebogram-leg,Phlebography of femoral and other lower extremity veins using contrast material
3230,8867,Contrast phlebogram NEC,Phlebography of other specified sites using contrast material
3231,8868,Impedance phlebogram,Impedance phlebography
3232,8871,Dx ultrasound-head/neck,Diagnostic ultrasound of head and neck
3233,8872,Dx ultrasound-heart,Diagnostic ultrasound of heart
3234,8873,Dx ultrasound-thorax NEC,Diagnostic ultrasound of other sites of thorax
3235,8874,Dx ultrasound-digestive,Diagnostic ultrasound of digestive system
3236,8875,Dx ultrasound-urinary,Diagnostic ultrasound of urinary system
3237,8876,Dx ultrasound-abdomen,Diagnostic ultrasound of abdomen and retroperitoneum
3238,8877,Dx ultrasound-vascular,Diagnostic ultrasound of peripheral vascular system
3239,8878,Dx ultrasound-grav uter,Diagnostic ultrasound of gravid uterus
3240,8879,Dx ultrasound NEC,Other diagnostic ultrasound
3241,8881,Cerebral thermography,Cerebral thermography
3242,8882,Ocular thermography,Ocular thermography
3243,8883,Bone thermography,Bone thermography
3244,9501,Limited eye examination,Limited eye examination
3245,9502,Comprehensive eye exam,Comprehensive eye examination
3246,9503,Extended ophthal work-up,Extended ophthalmologic work-up
3247,9504,Anesthetized eye exam,Eye examination under anesthesia
3248,9505,Visual field study,Visual field study
3249,9506,Color vision study,Color vision study
3250,9507,Dark adaptation study,Dark adaptation study
3251,9509,Eye examination NOS,"Eye examination, not otherwise specified"
3252,9511,Fundus photography,Fundus photography
3253,9512,Eye fluorescein angiogra,Fluorescein angiography or angioscopy of eye
3254,9513,Ultrasound study of eye,Ultrasound study of eye
3255,9514,X-ray study of eye,X-ray study of eye
3256,9515,Ocular motility study,Ocular motility study
3257,9516,P32 & eye tracer NEC,P32 and other tracer studies of eye
3258,9521,Electroretinogram,Electroretinogram [ERG]
3259,9522,Electro-oculogram,Electro-oculogram [EOG]
3260,8884,Muscle thermography,Muscle thermography
3261,8885,Breast thermography,Breast thermography
3262,8886,Blood vessel thermograph,Blood vessel thermography
3263,8889,Thermography NEC,Thermography of other sites
3264,8890,Diagnostic imaging NOS,"Diagnostic imaging, not elsewhere classified"
3265,8891,Mri of brain & brainstem,Magnetic resonance imaging of brain and brain stem
3266,8892,Mri chest & heart,Magnetic resonance imaging of chest and myocardium
3267,8893,Mri spinal canal,Magnetic resonance imaging of spinal canal
3268,8894,Mri musculoskeletal,Magnetic resonance imaging of musculoskeletal
3269,8895,"Mri pelvis,prostate,blad","Magnetic resonance imaging of pelvis, prostate, and bladder"
3270,9191,Bact smear NOS,"Microscopic examination of specimen from unspecified site, bacterial smear"
3271,9192,Culture NOS,"Microscopic examination of specimen from unspecified site, culture"
3272,9193,C & s NOS,"Microscopic examination of specimen from unspecified site, culture and sensitivity"
3273,9194,Parasitology NOS,"Microscopic examination of specimen from unspecified site, parasitology"
3274,9195,Toxicology NOS,"Microscopic examination of specimen from unspecified site, toxicology"
3275,9196,Cell blk/pap NOS,"Microscopic examination of specimen from unspecified site, cell block and Papanicolaou smear"
3276,9919,Inject anticoagulant,Injection of anticoagulant
3277,9920,Inj/inf platelet inhibit,Injection or infusion of platelet inhibitor
3278,9921,Inject antibiotic,Injection of antibiotic
3279,9922,Inject anti-infect NEC,Injection of other anti-infective
3280,9923,Inject steroid,Injection of steroid
3281,9924,Inject hormone NEC,Injection of other hormone
3282,9925,Inject ca chemother NEC,Injection or infusion of cancer chemotherapeutic substance
3283,9926,Inject tranquilizer,Injection of tranquilizer
3284,9927,Iontophoresis,Iontophoresis
3285,9928,Immunotherapy as antineo,Injection or infusion of biological response modifier [BRM] as an antineoplastic agent
3286,9929,Inject/infuse NEC,Injection or infusion of other therapeutic or prophylactic substance
3287,9931,Cholera vaccination,Vaccination against cholera
3288,9932,Typhoid/paratyphoid vacc,Vaccination against typhoid and paratyphoid fever
3289,9933,Tuberculosis vaccination,Vaccination against tuberculosis
3290,9934,Plague vaccination,Vaccination against plague
3291,9935,Tularemia vaccination,Vaccination against tularemia
3292,9936,Diphtheria toxoid admin,Administration of diphtheria toxoid
3293,9937,Pertussis vaccination,Vaccination against pertussis
3294,9938,Tetanus toxoid administ,Administration of tetanus toxoid
3295,9939,Dpt administration,"Administration of diphtheria-tetanus-pertussis, combined"
3296,9941,Polio vaccine administra,Administration of poliomyelitis vaccine
3297,9942,Smallpox vaccination,Vaccination against smallpox
3298,9943,Yellow fever vaccination,Vaccination against yellow fever
3299,9944,Rabies vaccination,Vaccination against rabies
3300,9945,Measles vaccination,Vaccination against measles
3301,9946,Mumps vaccination,Vaccination against mumps
3302,9947,Rubella vaccination,Vaccination against rubella
3303,9948,Mmr administration,Administration of measles-mumps-rubella vaccine
3304,9951,Common cold vaccination,Prophylactic vaccination against the common cold
3305,9952,Influenza vaccination,Prophylactic vaccination against influenza
3306,9953,Arbovirus enceph vaccin,Prophylactic vaccination against arthropod-borne viral encephalitis
3307,9954,Arbovirus vaccinat NEC,Prophylactic vaccination against other arthropod-borne viral diseases
3308,9955,Vaccination NEC,Prophylactic administration of vaccine against other diseases
3309,9956,Tetanus antitoxin admini,Administration of tetanus antitoxin
3310,9199,Micro exam NOS,"Microscopic examination of specimen from unspecified site, other microscopic examination"
3311,9201,Thyroid scan/isotop func,Thyroid scan and radioisotope function studies
3312,9202,Liver scan/isotope funct,Liver scan and radioisotope function study
3313,9203,Renal scan/isotope funct,Renal scan and radioisotope function study
3314,9204,GI scan & isotope funct,Gastrointestinal scan and radioisotope function study
3315,9205,C-vasc scan/isotop funct,Cardiovascular and hematopoietic scan and radioisotope function study
3316,9209,Other isotope function,Other radioisotope function studies
3317,9211,Cerebral scan,Cerebral scan
3318,9212,Head scan NEC,Scan of other sites of head
3319,9213,Parathyroid scan,Parathyroid scan
3320,9214,Bone scan,Bone scan
3321,9215,Pulmonary scan,Pulmonary scan
3322,9216,Lymphatic system scan,Scan of lymphatic system
3323,9217,Placental scan,Placental scan
3324,9218,Total body scan,Total body scan
3325,9219,Scan of other sites,Scan of other sites
3326,9220,Inf liquid brachy isotop,Infusion of liquid brachytherapy radioisotope
3327,9221,Superficial radiation,Superficial radiation
3328,9222,Orthovoltage radiation,Orthovoltage radiation
3329,9223,Radioisot teleradiother,Radioisotopic teleradiotherapy
3330,9224,Teleradio using photons,Teleradiotherapy using photons
3331,9225,Electron teleradiotherap,Teleradiotherapy using electrons
3332,9226,Particul teleradioth NEC,Teleradiotherapy of other particulate radiation
3333,9227,Radioactive elem implant,Implantation or insertion of radioactive elements
3334,9228,Isotope inject/instill,Injection or instillation of radioisotopes
3335,9229,Radiotherapeut proc NEC,Other radiotherapeutic procedure
3336,9230,Stereo radiosurgery NOS,"Stereotactic radiosurgery, not otherwise specified"
3337,9231,Sing source radiosurgery,Single source photon radiosurgery
3338,9232,Multisource radiosurgery,Multi-source photon radiosurgery
3339,9233,Particulate radiosurgery,Particulate radiosurgery
3340,9239,Stereo radiosurgery NEC,"Stereotactic radiosurgery, not elsewhere classified"
3341,9241,Intra-op electron rad rx,Intra-operative electron radiation therapy
3342,9957,Botulism antitoxin admin,Administration of botulism antitoxin
3343,9958,Antitoxin administra NEC,Administration of other antitoxins
3344,9959,Vaccination/innocula NEC,Other vaccination and inoculation
3345,9960,Cardiopulm resuscita NOS,"Cardiopulmonary resuscitation, not otherwise specified"
3346,9961,Atrial cardioversion,Atrial cardioversion
3347,9962,Heart countershock NEC,Other electric countershock of heart
3348,9963,Closed chest card massag,Closed chest cardiac massage
3349,9964,Carotid sinus stiumlat,Carotid sinus stimulation
3350,9301,Functional pt evaluation,Functional evaluation
3351,9302,Orthotic evaluation,Orthotic evaluation
3352,9303,Prosthetic evaluation,Prosthetic evaluation
3353,9304,Manual muscle funct test,Manual testing of muscle function
3354,9305,Range of motion testing,Range of motion testing
3355,9306,Limb length measurement,Measurement of limb length
3356,9307,Body measurement,Body measurement
3357,9308,Electromyography,Electromyography
3358,9309,Other dx pt procedure,Other diagnostic physical therapy procedure
3359,9311,Assisting exercise,Assisting exercise
3360,9312,Activ musculosk exer NEC,Other active musculoskeletal exercise
3361,9313,Resistive exercise,Resistive exercise
3362,9314,Joint movement training,Training in joint movements
3363,9315,Mobilization of spine,Mobilization of spine
3364,9316,Other joint mobilization,Mobilization of other joints
3365,9317,Pass musculosk exer NEC,Other passive musculoskeletal exercise
3366,9318,Pt breathing exercise,Breathing exercise
3367,9319,Pt exercise NEC,"Exercise, not elsewhere classified"
3368,9321,Manual & mechan traction,Manual and mechanical traction
3369,9322,Ambulat & gait training,Ambulation and gait training
3370,9323,Orthotic device fitting,Fitting of orthotic device
3371,9324,Prosthet/orthot training,Training in use of prosthetic or orthotic device
3372,9325,Forced limb extension,Forced extension of limb
3373,9326,Manual rupt joint adhes,Manual rupture of joint adhesions
3374,9327,Musc or tend stretching,Stretching of muscle or tendon
3375,9328,Stretching of fascia,Stretching of fascia
3376,9329,Forcib correct defor NEC,Other forcible correction of musculoskeletal deformity
3377,9331,Assisted pool exercise,Assisted exercise in pool
3378,9332,Whirlpool treatment,Whirlpool treatment
3379,9333,Other hydrotherapy,Other hydrotherapy
3380,9334,Diathermy,Diathermy
3381,9335,Other heat therapy,Other heat therapy
3382,9336,Cardiac retraining,Cardiac retraining
3383,9337,Prenatal training,Prenatal training
3384,9338,Combined pt NOS,Combined physical therapy without mention of the components
3385,9339,Physical therapy NEC,Other physical therapy
3386,9341,Spine tract w skull dev,Spinal traction using skull device
3387,9342,Other spinal traction,Other spinal traction
3388,9343,Intermitt skel traction,Intermittent skeletal traction
3389,9344,Other skeletal traction,Other skeletal traction
3390,9345,Thomas' splint traction,Thomas' splint traction
3391,9346,Limb skin traction NEC,Other skin traction of limbs
3392,9351,Plaster jacket applicat,Application of plaster jacket
3393,9352,Neck support application,Application of neck support
3394,9353,Other cast application,Application of other cast
3395,9354,Application of splint,Application of splint
3396,9355,Dental wiring,Dental wiring
3397,9356,Pressure dressing applic,Application of pressure dressing
3398,9357,Dressing of wound NEC,Application of other wound dressing
3399,9358,Pressure trouser applica,Application of pressure trousers
3400,9359,Immobiliz/wound attn NEC,"Other immobilization, pressure, and attention to wound"
3401,9361,Omt for gen'l mobilizat,Osteopathic manipulative treatment for general mobilization
3402,9362,"Omt with hi-vel,lo-ampli","Osteopathic manipulative treatment using high-velocity, low-amplitude forces"
3403,9363,"Omt with lo-vel,hi-ampli","Osteopathic manipulative treatment using low- velocity, high-amplitude forces"
3404,9364,"Omt with isoton,isometri","Osteopathic manipulative treatment using isotonic, isometric forces"
3405,9365,Omt with indirect forces,Osteopathic manipulative treatment using indirect forces
3406,9366,Omt to move tissue fluid,Osteopathic manipulative treatment to move tissue fluids
3407,9367,Osteopath manipulat NEC,Other specified osteopathic manipulative treatment
3408,9371,Dyslexia training,Dyslexia training
3409,9372,Dysphasia training,Dysphasia training
3410,9373,Esophag speech training,Esophageal speech training
3411,9374,Speech defect training,Speech defect training
3412,9375,Other speech therapy,Other speech training and therapy
3413,9376,Training in lead dog use,Training in use of lead dog for the blind
3414,9377,Braille or moon training,Training in braille or moon
3415,9969,Cardiac rhythm conv NEC,Other conversion of cardiac rhythm
3416,9971,Therapeu plasmapheresis,Therapeutic plasmapheresis
3417,9972,Therapeutc leukopheresis,Therapeutic leukopheresis
3418,9973,Therapeu erythropheresis,Therapeutic erythrocytapheresis
3419,9974,Therapeu plateltpheresis,Therapeutic plateletpheresis
3420,9975,Adm neuroprotective agnt,Administration of neuroprotective agent
3421,9976,Extracorp immunoabsorpt,Extracorporeal immunoadsorption
3422,9977,App adhesion barrier sub,Application or administration of an adhesion barrier substance
3423,9978,Aquapheresis,Aquapheresis
3424,9979,Other therapeu apheresis,Other therapeutic apheresis
3425,9981,Hypothermia,Hypothermia (central) (local)
3426,9982,Ultraviolet light therap,Ultraviolet light therapy
3427,9983,Other phototherapy,Other phototherapy
3428,9984,Isolation,Isolation
3429,9985,Hyperthermia ca therapy,Hyperthermia for treatment of cancer
3430,9986,Non-invasive bone stimul,Non-invasive placement of bone growth stimulator
3431,9988,Therapeutc photopheresis,Therapeutic photopheresis
3432,9991,Anesthesia acupuncture,Acupuncture for anesthesia
3433,6651,Remove both fallop tubes,Removal of both fallopian tubes at same operative episode
3434,6652,Remove solitary fal tube,Removal of remaining fallopian tube
3435,6661,Destroy fallop tube les,Excision or destruction of lesion of fallopian tube
3436,6662,Remov tube & ectop preg,Salpingectomy with removal of tubal pregnancy
3437,6663,Bilat part salpingec NOS,"Bilateral partial salpingectomy, not otherwise specified"
3438,6669,Partial salpingectom NEC,Other partial salpingectomy
3439,9378,Rehab for the blind NEC,Other rehabilitation for the blind
3440,9381,Recreational therapy,Recreation therapy
3441,9382,Educational therapy,Educational therapy
